#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   9.03  0.25  0.48129 -1.446 3.586  4.855  8.90  0.103 0.00 17.286 21.915 19.429 18.148 17.349 16.874  0.481 
 1   9.05 -0.23  0.41742 -1.546 3.593  4.920  7.50  0.089 0.00 16.134 20.505 18.020 16.693 16.090 15.722  0.417 
 1   9.05 -0.21  0.76623 -0.622 3.690  4.651 11.30  0.097 0.00 17.626 20.410 18.512 17.703 17.453 17.321  0.766 
 1   9.05 -0.17  0.35202 -1.736 3.579  4.983  9.10  0.092 0.83 17.639 22.396 19.768 18.384 17.654 17.210  0.352 
 1   9.05 -0.13  0.45839 -1.463 3.595  4.887  9.10  0.103 0.00 17.527 21.900 19.421 18.104 17.498 17.126  0.458 
 1   9.05 -0.11  1.43394  0.740 3.852  4.210  7.80  0.094 0.00 10.719 11.954 10.889 10.732 10.749 10.814  1.434 
 1   9.05 -0.07  0.29876 -1.891 3.564  5.007  8.20  0.107 0.00 17.696 22.729 20.003 18.601 17.773 17.275  0.299 
 1   9.05 -0.07  1.36022  0.611 3.835  4.245 13.80  0.126 0.00 17.043 18.372 17.296 17.065 17.047 17.088  1.360 
 1   9.05 -0.01  0.69357 -0.884 3.648  4.699  8.20  0.104 0.80 14.783 18.565 16.217 15.091 14.688 14.444  0.694 
 1   9.05  0.01  1.00746 -0.100 3.754  4.502 10.80  0.124 0.00 15.821 17.760 16.355 15.808 15.666 15.617  1.007 
 1   9.05  0.03  0.72958 -0.795 3.657  4.669  9.20  0.098 0.00 15.958 19.445 17.181 16.152 15.822 15.633  0.730 
 1   9.05  0.05  0.62206 -1.081 3.624  4.756  9.70  0.114 0.00 17.172 21.232 18.778 17.565 17.110 16.833  0.622 
 1   9.05  0.05  1.62886  0.953 3.852  4.051 14.20  0.121 0.00 16.587 17.894 16.770 16.603 16.620 16.682  1.629 
 1   9.05  0.15  1.13279  0.136 3.774  4.399  9.70  0.090 0.95 13.524 15.295 13.953 13.464 13.351 13.329  1.133 
 1   9.05  0.17  0.67613 -0.960 3.635  4.712  9.80  0.124 1.00 16.222 20.191 17.745 16.577 16.150 15.893  0.676 
 1   9.05  0.23  0.46733 -1.480 3.583  4.864  8.80  0.095 0.00 17.269 21.932 19.439 18.152 17.334 16.848  0.467 
 1   9.07 -0.17  0.63521 -0.992 3.641  4.743  8.60  0.110 0.77 15.477 19.301 16.966 15.815 15.391 15.134  0.635 
 1   9.07 -0.15  1.12321  0.190 3.793  4.419  8.60  0.106 0.00 12.896 14.367 13.255 12.882 12.801 12.799  1.123 
 1   9.07 -0.15  0.42409 -1.544 3.589  4.913  8.90  0.102 0.85 16.974 21.528 18.989 17.641 16.969 16.558  0.424 
 1   9.07 -0.15  0.97763 -0.122 3.755  4.517  9.00  0.104 0.00 14.075 15.909 14.579 14.057 13.918 13.872  0.978 
 1   9.07 -0.05  0.43493 -1.535 3.586  4.901  9.70  0.130 0.94 17.626 22.272 19.725 18.377 17.659 17.219  0.435 
 1   9.07 -0.03  1.72326  1.106 3.858  3.946 10.10  0.124 0.00 12.105 13.414 12.277 12.136 12.164 12.229  1.723 
 1   9.07 -0.01  0.27802 -1.963 3.557  5.019  7.80  0.084 0.00 17.476 22.644 19.865 18.461 17.574 17.047  0.278 
 1   9.07  0.01  0.94754 -0.238 3.736  4.541  8.30  0.097 0.80 13.356 15.691 14.057 13.375 13.178 13.086  0.948 
 1   9.07  0.01  1.35555  0.580 3.824  4.231 14.30  0.126 0.98 16.921 18.304 17.203 16.924 16.886 16.915  1.356 
 1   9.07  0.03  1.99389  1.515 3.687  2.919 10.30  0.108 0.85 10.959 13.213 11.625 11.017 10.835 10.740  1.994 
 1   9.07  0.07  1.78599  1.146 3.843  3.860  9.90  0.102 0.00 11.804 13.129 11.977 11.788 11.796 11.852  1.786 
 1   9.07  0.07  0.84837 -0.490 3.698  4.595 10.30  0.114 0.00 16.296 19.091 17.154 16.351 16.116 15.996  0.848 
 1   9.07  0.09  0.18919 -2.313 3.528  5.084  6.40  0.070 0.00 16.952 22.729 19.747 18.272 17.172 16.525  0.189 
 1   9.07  0.11  0.54570 -1.280 3.603  4.812  8.30  0.093 0.70 15.909 20.343 17.849 16.564 15.912 15.509  0.546 
 1   9.07  0.11  1.86678  1.223 3.827  3.741 10.20  0.110 0.00 11.912 13.317 12.132 11.885 11.867 11.906  1.867 
 1   9.07  0.15  0.63631 -1.059 3.625  4.745  6.80  0.074 0.00 14.217 18.247 15.786 14.589 14.132 13.857  0.636 
 1   9.07  0.19  0.57277 -1.223 3.607  4.792  7.60  0.085 0.83 14.939 19.320 16.846 15.587 14.938 14.541  0.573 
 1   9.07  0.19  0.33896 -1.813 3.559  4.964  7.80  0.088 0.00 17.103 22.228 19.494 18.113 17.210 16.675  0.339 
 1   9.07  0.25  0.36023 -1.756 3.563  4.948  8.00  0.095 0.00 17.159 22.214 19.531 18.170 17.266 16.732  0.360 
 1   9.09 -0.25  0.59231 -1.088 3.633  4.775  8.40  0.112 0.00 15.890 19.692 17.360 16.211 15.801 15.557  0.592 
