#Gc logAge [M/H] m_ini   logL   logTe logg  m-M0   Av    m2/m1 mbol   u      g      r      i      z        Mact
 1   9.29  0.03  0.51099 -1.357 3.598  4.841  9.60  0.064 0.00 17.763 22.061 19.600 18.317 17.719 17.352  0.511 
 1   9.29  0.03  0.73389 -0.773 3.660  4.660 10.10  0.071 0.00 16.802 20.198 17.965 16.961 16.643 16.465  0.734 
 1   9.29  0.05  0.96975 -0.173 3.742  4.512  7.30  0.049 0.00 12.503 14.498 13.006 12.430 12.284 12.236  0.970 
 1   9.29  0.11  0.21294 -2.197 3.538  5.059  9.20  0.066 0.00 19.462 25.025 22.106 20.658 19.634 19.031  0.213 
 1   9.29  0.17  0.67723 -0.951 3.635  4.706  8.00  0.065 0.00 15.146 19.012 16.591 15.445 15.033 14.789  0.677 
 1   9.29  0.19  0.18373 -2.367 3.518  5.086  9.50  0.065 0.00 20.189 26.189 23.139 21.637 20.459 19.768  0.184 
 1   9.29  0.35  0.47675 -1.453 3.585  4.854  8.70  0.062 0.00 17.103 21.697 19.240 17.989 17.158 16.672  0.477 
 1   9.29  0.35  0.67707 -0.955 3.633  4.703 10.90  0.064 0.94 17.429 21.464 18.980 17.804 17.340 17.061  0.677 
 1   9.31 -0.45  0.53421 -1.190 3.631  4.824 11.60  0.061 0.00 19.346 23.017 20.748 19.618 19.216 18.981  0.534 
 1   9.31 -0.27  0.20600 -2.166 3.557  5.092  6.60  0.053 0.00 16.786 21.993 19.094 17.638 16.829 16.351  0.206 
 1   9.31 -0.23  0.69488 -0.801 3.664  4.684  9.30  0.060 0.00 16.072 19.250 17.148 16.206 15.904 15.736  0.695 
 1   9.31 -0.21  1.11366  0.239 3.801  4.396 10.20  0.070 0.00 14.373 15.719 14.665 14.337 14.273 14.285  1.114 
 1   9.31 -0.11  0.15406 -2.539 3.506  5.137  7.40  0.071 0.91 17.899 24.458 21.133 19.542 18.249 17.502  0.154 
 1   9.31 -0.09  0.15722 -2.519 3.508  5.133  7.90  0.057 0.00 18.968 25.292 22.064 20.506 19.272 18.556  0.157 
 1   9.31 -0.09  0.15299 -2.549 3.505  5.136  8.50  0.080 0.00 19.642 26.101 22.829 21.251 19.982 19.245  0.153 
 1   9.31 -0.07  0.14481 -2.618 3.497  5.151  9.20  0.057 0.85 19.979 26.830 23.416 21.807 20.400 19.589  0.145 
 1   9.31 -0.05  0.48210 -1.417 3.595  4.866  7.90  0.055 0.00 16.212 20.517 18.054 16.761 16.157 15.789  0.482 
 1   9.31 -0.03  0.28344 -1.941 3.559  5.014  8.60  0.061 0.00 18.222 23.303 20.549 19.155 18.293 17.780  0.283 
 1   9.31 -0.01  0.14755 -2.601 3.497  5.140  9.20  0.060 0.82 19.970 26.776 23.428 21.834 20.410 19.582  0.148 
